나이성별,차량아이디,차량아이디_빈도수,scaled_차량아이디_빈도수
104,132,4,1.1875
50,39,3,1.0104956268221574
71,68,1,1.0
11,137,7,1.2410714285714286
25,29,14,1.162049861495845
70,61,7,1.0443714050944948
103,127,2,1.1
110,111,1,1.0
58,19,2,1.1578947368421053
115,36,2,1.4500000000000002
8,109,1,1.0
26,42,1,1.0
116,44,1,1.0
104,90,6,1.3125
30,10,4,1.03862660944206
74,39,1,1.0
82,21,4,1.1901408450704225
34,15,1,1.0
58,43,4,1.4736842105263157
50,10,4,1.0157434402332362
119,106,1,1.0
16,17,1,1.0
87,99,4,1.0594713656387664
7,137,6,1.1355421686746987
32,94,3,1.0346153846153845
16,16,1,1.0
53,94,2,1.0143312101910829
90,22,1,1.0
25,24,6,1.0623268698060941
47,58,1,1.0
67,138,5,1.031114952463267
30,146,2,1.0128755364806867
79,34,9,7.545454545454546
48,24,14,1.056934306569343
45,24,10,1.049480757483201
82,110,3,1.1267605633802817
110,100,3,1.1022727272727273
76,5,1,1.0
8,121,1,1.0
93,21,10,1.6982758620689655
96,76,2,1.3103448275862069
60,114,1,1.0
66,42,1,1.0
90,6,2,1.017509727626459
9,67,1,1.0
95,18,1,1.0
30,102,3,1.0257510729613735
62,83,1,1.0
48,67,1,1.0
6,10,2,1.0262390670553936
94,73,3,1.1714285714285713
78,36,2,1.2727272727272727
59,29,2,1.28125
62,25,2,1.0154109589041096
63,7,6,1.040909090909091
11,17,3,1.0803571428571428
85,33,9,1.1972602739726028
96,43,1,1.0
35,9,5,1.2535211267605635
41,65,1,1.0
64,72,5,1.0248618784530386
19,124,3,3.571428571428572
5,23,1,1.0
26,99,4,1.029284164859002
30,94,2,1.0128755364806867
104,85,9,1.5
58,37,1,1.0
39,124,3,3.0
25,25,7,1.074792243767313
12,90,2,1.050561797752809
5,73,3,1.06
62,37,5,1.0616438356164384
96,30,4,1.9310344827586208
101,113,1,1.0
14,69,2,1.0782608695652174
42,25,10,1.051298290056998
3,143,3,1.057877813504823
96,48,5,2.2413793103448274
34,9,1,1.0
115,76,1,1.0
35,24,2,1.0633802816901408
89,89,2,1.0205949656750573
35,119,1,1.0
29,24,5,1.0579710144927537
103,135,1,1.0
43,42,1,1.0
103,34,1,1.0
91,134,1,1.0
42,142,4,1.0170994300189993
41,89,4,1.0204236006051437
3,24,1,1.0
13,70,1,1.0
13,73,2,1.0978260869565217
11,102,1,1.0
62,138,1,1.0
12,22,2,1.050561797752809
11,78,1,1.0
77,106,2,1.169811320754717
88,142,2,1.0163339382940109
54,83,2,1.014446227929374
66,24,10,1.0572842998585572
39,28,2,2.0
109,97,8,1.3181818181818183
11,69,1,1.0
86,8,2,1.0203619909502262
94,41,2,1.0857142857142856
102,35,1,1.0
55,138,1,1.0
25,102,2,1.0124653739612188
94,50,3,1.1714285714285713
62,137,3,1.0308219178082192
36,83,1,1.0
89,90,4,1.0617848970251715
60,31,2,1.6428571428571428
86,44,2,1.0203619909502262
46,42,2,1.0038826574633304
97,85,1,1.0
114,123,1,1.0
77,87,1,1.0
51,90,10,1.0520231213872833
4,3,2,1.0180360721442885
104,99,1,1.0
108,53,9,1.2834645669291338
13,64,1,1.0
64,62,3,1.0124309392265194
92,138,1,1.0
68,62,2,1.0063604240282686
69,24,6,1.0383304940374787
80,97,5,3.0
11,120,1,1.0
58,40,7,1.9473684210526314
101,26,1,1.0
7,41,2,1.0271084337349397
78,70,1,1.0
108,27,3,1.0708661417322833
45,61,9,1.0439828955406232
89,111,7,1.1235697940503433
116,17,1,1.0
54,39,1,1.0
11,24,1,1.0
63,68,5,1.0327272727272727
74,69,1,1.0
51,10,2,1.0057803468208093
61,130,2,1.0168539325842696
60,26,2,1.6428571428571428
96,17,2,1.3103448275862069
28,118,1,1.0
2,18,4,1.1261682242990654
33,145,3,1.0557275541795665
20,55,6,10.0
59,51,7,2.6875
7,2,4,1.0813253012048192
11,26,18,1.6830357142857144
106,25,5,1.2
25,118,1,1.0
7,10,2,1.0271084337349397
113,31,6,2.1538461538461537
95,22,1,1.0
32,27,1,1.0
45,47,1,1.0
46,145,3,1.0077653149266608
43,143,5,1.016114592658908
94,78,1,1.0
68,24,23,1.139929328621908
32,93,1,1.0
84,122,3,1.0518731988472623
51,98,1,1.0
55,111,2,1.0387931034482758
94,75,2,1.0857142857142856
19,91,2,2.2857142857142856
22,6,3,1.020979020979021
78,35,7,2.6363636363636362
73,61,1,1.0
86,87,5,1.081447963800905
115,21,2,1.4500000000000002
6,24,2,1.0262390670553936
71,39,1,1.0
58,134,2,1.1578947368421053
110,29,2,1.0511363636363635
84,127,3,1.0518731988472623
118,86,1,1.0
65,27,3,1.0176643768400393
78,48,1,1.0
84,135,1,1.0
14,78,1,1.0
87,69,4,1.0594713656387664
73,68,2,1.028125
109,130,1,1.0
107,61,1,1.0
16,107,1,1.0
100,71,3,10.0
25,10,1,1.0
11,136,5,1.1607142857142858
31,23,1,1.0
118,88,2,1.5625
20,13,4,6.4
46,122,14,1.050474547023296
98,31,1,1.0
76,43,13,1.9557522123893807
72,52,4,1.041795665634675
53,41,2,1.0143312101910829
55,70,2,1.0387931034482758
44,139,1,1.0
35,57,8,1.443661971830986
55,10,2,1.0387931034482758
85,24,4,1.073972602739726
50,96,1,1.0
49,24,13,1.071240105540897
86,37,3,1.0407239819004523
84,8,7,1.1556195965417868
13,138,1,1.0
115,130,1,1.0
30,25,4,1.03862660944206
37,138,1,1.0
89,102,2,1.0205949656750573
67,24,5,1.031114952463267
53,23,1,1.0
52,2,2,1.008364312267658
78,11,1,1.0
82,12,4,1.1901408450704225
118,137,1,1.0
108,100,2,1.0354330708661417
16,99,1,1.0
36,106,4,1.2872340425531914
57,83,1,1.0
32,87,4,1.051923076923077
95,30,3,1.4285714285714284
92,99,1,1.0
27,143,3,1.028436018957346
80,26,2,1.5
79,35,1,1.0
80,107,1,1.0
1,36,2,1.0471204188481675
91,2,2,1.0532544378698225
97,106,2,1.6
83,72,1,1.0
36,87,1,1.0
18,86,1,1.0
112,88,3,1.2142857142857144
101,34,1,1.0
92,45,1,1.0
78,72,3,1.5454545454545454
78,103,2,1.2727272727272727
26,62,1,1.0
101,100,1,1.0
88,111,8,1.1143375680580763
57,27,1,1.0
89,25,2,1.0205949656750573
30,79,2,1.0128755364806867
33,64,1,1.0
52,10,3,1.016728624535316
63,6,1,1.0
41,27,5,1.027231467473525
78,44,1,1.0
87,129,2,1.0198237885462555
64,45,1,1.0
45,120,1,1.0
96,83,1,1.0
25,39,1,1.0
112,15,1,1.0
65,24,7,1.0529931305201177
28,121,1,1.0
51,99,3,1.0115606936416184
8,89,1,1.0
52,98,4,1.025092936802974
53,72,3,1.0286624203821655
49,112,1,1.0
79,15,1,1.0
1,102,3,1.094240837696335
93,104,1,1.0
84,24,4,1.0778097982708934
49,52,4,1.0178100263852243
82,85,3,1.1267605633802817
92,98,1,1.0
1,22,1,1.0
1,103,3,1.094240837696335
3,112,3,1.057877813504823
111,134,3,1.305084745762712
65,112,1,1.0
37,95,10,2.396551724137931
117,91,5,2.5
14,17,1,1.0
73,99,2,1.028125
62,24,3,1.0308219178082192
74,24,2,1.0282131661442007
52,60,2,1.008364312267658
3,58,1,1.0
45,6,8,1.0384850335980453
29,143,2,1.0144927536231885
20,30,1,1.0
108,107,7,1.2125984251968505
116,107,1,1.0
5,111,4,1.0899999999999999
86,24,5,1.081447963800905
47,42,1,1.0
17,89,1,1.0
48,94,2,1.0043795620437956
112,24,1,1.0
7,120,1,1.0
38,136,2,1.2432432432432434
99,34,4,7.75
9,90,3,1.0694980694980694
70,52,1,1.0
43,72,8,1.0282005371530887
49,58,2,1.0059366754617414
12,15,1,1.0
65,83,6,1.0441609421000981
12,89,1,1.0
53,90,5,1.0573248407643312
99,17,1,1.0
82,36,1,1.0
38,44,1,1.0
64,93,3,1.0124309392265194
70,62,1,1.0
30,42,1,1.0
29,27,2,1.0144927536231885
21,18,9,1.1224489795918369
110,107,3,1.1022727272727273
85,137,3,1.0493150684931507
66,92,2,1.0063649222065063
111,62,2,1.152542372881356
76,53,2,1.079646017699115
36,53,5,1.3829787234042552
113,57,1,1.0
73,110,1,1.0
45,39,5,1.0219914477703116
25,7,1,1.0
114,25,1,1.0
31,25,5,1.0717131474103585
74,25,3,1.0564263322884013
32,90,3,1.0346153846153845
87,109,1,1.0
31,27,1,1.0
91,99,2,1.0532544378698225
102,55,4,1.3461538461538463
61,111,4,1.050561797752809
90,47,1,1.0
52,99,9,1.066914498141264
58,73,2,1.1578947368421053
70,22,2,1.0073952341824157
98,97,2,1.3214285714285716
106,100,3,1.1
14,7,1,1.0
56,127,7,1.2
44,39,9,1.0230695289971163
110,99,2,1.0511363636363635
65,58,3,1.0176643768400393
110,19,1,1.0
11,50,3,1.0803571428571428
78,86,6,2.3636363636363633
48,122,9,1.0350364963503649
13,5,2,1.0978260869565217
46,72,8,1.0271786022433131
12,3,1,1.0
111,47,2,1.152542372881356
72,98,1,1.0
4,6,3,1.0360721442885772
94,123,4,1.2571428571428571
107,3,1,1.0
10,87,1,1.0
85,66,1,1.0
90,19,4,1.0525291828793775
75,5,5,1.3214285714285714
48,92,1,1.0
5,27,1,1.0
35,53,3,1.1267605633802817
63,92,1,1.0
77,72,1,1.0
17,72,1,1.0
86,6,3,1.0407239819004523
90,41,1,1.0
5,139,1,1.0
55,12,1,1.0
105,29,1,1.0
79,21,6,5.090909090909091
89,79,2,1.0205949656750573
71,59,2,1.0149501661129567
60,51,2,1.6428571428571428
67,3,1,1.0
66,122,8,1.0445544554455446
77,24,1,1.0
87,6,1,1.0
36,7,1,1.0
47,61,6,1.02858958068615
31,9,2,1.0179282868525896
3,72,1,1.0
31,99,4,1.0537848605577689
74,52,1,1.0
73,137,3,1.0562500000000001
87,89,1,1.0
67,90,8,1.0544511668107175
81,33,2,1.0714285714285714
59,21,3,1.5625
31,122,10,1.1613545816733069
35,45,1,1.0
36,33,3,1.1914893617021276
106,54,1,1.0
51,24,8,1.0404624277456647
79,83,1,1.0
97,75,1,1.0
6,137,4,1.0787172011661808
27,25,3,1.028436018957346
35,142,1,1.0
71,6,1,1.0
72,109,1,1.0
47,3,8,1.04002541296061
49,37,8,1.04155672823219
31,3,1,1.0
75,26,6,1.4017857142857144
113,19,3,1.4615384615384615
68,39,2,1.0063604240282686
88,3,4,1.0490018148820326
103,134,2,1.1
43,92,3,1.0080572963294538
26,39,3,1.019522776572668
3,3,7,1.1736334405144695
27,24,8,1.099526066350711
55,99,2,1.0387931034482758
109,53,1,1.0
110,104,1,1.0
104,100,1,1.0
54,92,1,1.0
29,10,1,1.0
48,131,3,1.0087591240875913
25,92,1,1.0
92,61,2,1.0401785714285714
96,82,3,1.620689655172414
27,72,2,1.014218009478673
80,21,4,2.5
63,104,2,1.0081818181818183
67,27,3,1.0155574762316335
50,93,2,1.0052478134110787
55,94,1,1.0
95,34,1,1.0
109,19,4,1.1363636363636365
92,41,1,1.0
104,106,3,1.125
97,11,1,1.0
69,6,2,1.0076660988074957
93,19,1,1.0
95,31,3,1.4285714285714284
90,142,2,1.017509727626459
91,104,2,1.0532544378698225
62,41,1,1.0
106,24,2,1.05
12,83,2,1.050561797752809
105,100,1,1.0
74,61,1,1.0
54,75,16,1.21669341894061
9,115,2,1.0347490347490347
39,95,2,2.0
92,104,3,1.0803571428571428
111,119,1,1.0
90,145,3,1.0350194552529182
96,132,4,1.9310344827586208
104,34,3,1.125
72,72,3,1.0278637770897832
1,75,3,1.094240837696335
84,73,1,1.0
70,39,3,1.0147904683648317
49,41,3,1.011873350923483
28,54,1,1.0
51,52,6,1.0289017341040463
51,25,3,1.0115606936416184
76,37,4,1.238938053097345
85,143,3,1.0493150684931507
48,79,8,1.0306569343065692
14,106,1,1.0
86,89,3,1.0407239819004523
72,143,1,1.0
16,5,2,1.2307692307692308
73,93,2,1.028125
69,52,2,1.0076660988074957
110,146,1,1.0
38,19,1,1.0
38,18,1,1.0
13,75,1,1.0
51,61,2,1.0057803468208093
9,93,2,1.0347490347490347
9,64,6,1.1737451737451736
9,69,2,1.0347490347490347
20,123,3,4.6000000000000005
9,83,1,1.0
53,69,3,1.0286624203821655
116,137,1,1.0
33,98,1,1.0
90,24,3,1.0350194552529182
2,29,2,1.0420560747663552
31,138,3,1.0358565737051793
39,35,3,3.0
77,36,3,1.3396226415094339
29,146,3,1.028985507246377
26,81,1,1.0
93,37,2,1.0775862068965518
10,89,1,1.0
7,65,1,1.0
24,79,1,1.0
96,106,1,1.0
50,54,1,1.0
108,106,4,1.1062992125984252
97,33,1,1.0
107,93,1,1.0
105,6,1,1.0
38,31,4,1.7297297297297298
3,29,1,1.0
24,58,1,1.0
44,4,1,1.0
13,111,1,1.0
11,130,6,1.2008928571428572
5,143,3,1.06
32,60,1,1.0
109,90,4,1.1363636363636365
97,137,1,1.0
115,100,1,1.0
52,64,19,1.1505576208178439
113,71,2,1.2307692307692308
95,87,1,1.0
107,68,1,1.0
62,12,1,1.0
4,10,3,1.0360721442885772
42,39,1,1.0
5,75,2,1.03
75,15,2,1.0803571428571428
38,95,8,2.7027027027027026
31,94,1,1.0
106,90,1,1.0
113,85,1,1.0
108,15,2,1.0354330708661417
31,62,1,1.0
27,12,1,1.0
28,52,1,1.0
18,20,3,2.058823529411765
36,3,1,1.0
23,143,1,1.0
96,107,4,1.9310344827586208
67,39,1,1.0
70,64,1,1.0
86,29,2,1.0203619909502262
2,130,4,1.1261682242990654
78,106,2,1.2727272727272727
87,83,2,1.0198237885462555
30,143,1,1.0
65,12,1,1.0
30,61,4,1.03862660944206
26,92,1,1.0
98,70,1,1.0
6,37,2,1.0262390670553936
50,145,2,1.0052478134110787
50,92,1,1.0
63,10,1,1.0
50,131,2,1.0052478134110787
105,37,4,1.1812080536912752
60,83,1,1.0
8,24,9,1.174757281553398
20,51,3,4.6000000000000005
75,99,4,1.2410714285714286
72,122,4,1.041795665634675
88,146,3,1.0326678765880217
57,130,1,1.0
84,64,4,1.0778097982708934
50,12,1,1.0
54,4,1,1.0
8,22,2,1.0218446601941749
66,145,6,1.0318246110325318
50,94,2,1.0052478134110787
23,67,7,1.0533070088845014
74,12,3,1.0564263322884013
33,6,1,1.0
72,118,1,1.0
26,61,3,1.019522776572668
47,93,1,1.0
58,15,2,1.1578947368421053
21,67,1,1.0
117,28,1,1.0
75,18,3,1.1607142857142856
39,114,2,2.0
98,43,7,2.928571428571429
112,130,1,1.0
34,10,4,1.0758426966292134
93,73,1,1.0
56,47,1,1.0
88,6,1,1.0
114,107,1,1.0
14,33,2,1.0782608695652174
93,89,1,1.0
22,87,3,1.020979020979021
53,25,4,1.0429936305732483
112,142,1,1.0
90,42,5,1.0700389105058365
75,119,1,1.0
94,60,2,1.0857142857142856
36,10,2,1.0957446808510638
36,98,1,1.0
100,103,1,1.0
103,8,1,1.0
111,15,1,1.0
19,13,2,2.2857142857142856
22,69,1,1.0
116,15,1,1.0
106,6,5,1.2
47,39,2,1.00571791613723
62,146,4,1.0462328767123288
104,3,3,1.125
3,7,1,1.0
22,73,2,1.0104895104895104
60,30,2,1.6428571428571428
49,39,4,1.0178100263852243
106,19,3,1.1
81,134,1,1.0
60,29,1,1.0
31,10,3,1.0358565737051793
91,33,2,1.0532544378698225
71,146,6,1.074750830564784
22,135,1,1.0
63,27,2,1.0081818181818183
92,64,2,1.0401785714285714
5,142,2,1.03
100,82,1,1.0
100,26,1,1.0
27,135,3,1.028436018957346
35,27,1,1.0
90,104,3,1.0350194552529182
38,27,1,1.0
32,52,1,1.0
32,72,1,1.0
116,31,4,2.125
33,90,3,1.0557275541795665
45,58,2,1.0054978619425778
56,9,1,1.0
58,88,1,1.0
71,10,4,1.0448504983388704
89,143,1,1.0
42,64,2,1.005699810006333
105,136,4,1.1812080536912752
5,66,1,1.0
88,10,2,1.0163339382940109
71,24,2,1.0149501661129567
75,142,1,1.0
108,135,1,1.0
65,135,1,1.0
96,90,5,2.2413793103448274
24,66,1,1.0
81,145,1,1.0
87,143,4,1.0594713656387664
31,64,2,1.0179282868525896
99,51,5,10.0
96,130,1,1.0
77,97,7,2.018867924528302
72,61,2,1.0139318885448916
29,67,2,1.0144927536231885
51,66,2,1.0057803468208093
85,93,3,1.0493150684931507
99,85,2,3.25
69,41,4,1.0229982964224873
111,57,2,1.152542372881356
71,66,1,1.0
94,70,4,1.2571428571428571
36,73,1,1.0
101,137,2,1.1956521739130435
26,115,1,1.0
25,66,2,1.0124653739612188
66,79,6,1.0318246110325318
74,44,3,1.0564263322884013
38,30,3,1.4864864864864866
7,90,2,1.0271084337349397
29,72,1,1.0
11,10,2,1.0401785714285714
100,14,2,5.5
34,24,3,1.050561797752809
106,110,1,1.0
33,44,1,1.0
10,18,2,1.0250696378830084
9,42,2,1.0347490347490347
113,111,1,1.0
64,104,1,1.0
113,119,1,1.0
88,122,2,1.0163339382940109
53,58,1,1.0
26,24,7,1.0585683297180042
5,146,1,1.0
101,55,2,1.1956521739130435
12,108,1,1.0
67,115,5,1.031114952463267
34,7,1,1.0
53,10,1,1.0
2,137,1,1.0
110,89,1,1.0
84,138,2,1.0259365994236311
85,89,1,1.0
78,43,7,2.6363636363636362
53,64,1,1.0
61,27,1,1.0
46,10,3,1.0077653149266608
91,5,1,1.0
97,28,1,1.0
77,69,7,2.018867924528302
77,137,1,1.0
57,100,3,1.222222222222222
85,104,2,1.0246575342465754
38,35,6,2.2162162162162167
27,7,4,1.0426540284360188
92,78,4,1.1205357142857144
23,108,4,1.0266535044422507
36,42,1,1.0
106,146,1,1.0
49,6,5,1.0237467018469657
52,67,1,1.0
75,19,1,1.0
34,8,2,1.0252808988764044
83,83,3,1.060200668896321
72,8,3,1.0278637770897832
114,86,3,1.346153846153846
21,137,3,1.0306122448979593
69,104,1,1.0
36,119,2,1.0957446808510638
114,113,5,1.6923076923076923
111,73,1,1.0
6,143,1,1.0
45,118,1,1.0
78,30,6,2.3636363636363633
37,111,3,1.3103448275862069
37,31,4,1.4655172413793105
6,4,2,1.0262390670553936
46,58,3,1.0077653149266608
50,66,1,1.0
114,136,1,1.0
105,93,1,1.0
78,27,1,1.0
25,99,4,1.0373961218836565
44,94,1,1.0
21,83,3,1.0306122448979593
37,44,1,1.0
86,143,2,1.0203619909502262
65,39,2,1.0088321884200195
68,12,1,1.0
55,66,1,1.0
45,94,1,1.0
82,103,3,1.1267605633802817
13,102,1,1.0
39,25,2,2.0
58,100,3,1.3157894736842104
85,25,3,1.0493150684931507
69,115,3,1.0153321976149916
65,22,2,1.0088321884200195
48,118,1,1.0
53,99,6,1.071656050955414
66,102,3,1.0127298444130126
105,137,3,1.1208053691275168
48,102,4,1.013138686131387
7,27,1,1.0
11,8,3,1.0803571428571428
98,103,1,1.0
112,97,5,1.4285714285714286
68,3,1,1.0
115,43,2,1.4500000000000002
17,24,1,1.0
91,142,1,1.0
108,44,1,1.0
78,97,3,1.5454545454545454
68,99,3,1.012720848056537
40,67,2,2.8
84,6,1,1.0
70,23,1,1.0
108,83,1,1.0
92,24,2,1.0401785714285714
72,44,5,1.0557275541795665
8,27,1,1.0
17,119,1,1.0
8,37,7,1.1310679611650485
83,69,1,1.0
23,44,2,1.0088845014807502
30,60,1,1.0
55,104,1,1.0
105,75,1,1.0
59,30,5,2.125
19,136,3,3.571428571428572
37,11,1,1.0
53,39,1,1.0
36,137,3,1.1914893617021276
52,39,1,1.0
80,86,3,2.0
23,10,2,1.0088845014807502
111,138,1,1.0
17,111,1,1.0
37,59,1,1.0
34,143,1,1.0
44,115,1,1.0
7,108,1,1.0
65,93,1,1.0
38,89,1,1.0
6,25,1,1.0
100,90,1,1.0
38,70,1,1.0
89,104,1,1.0
64,94,6,1.0310773480662982
54,64,1,1.0
73,90,2,1.028125
40,113,3,4.6000000000000005
107,53,3,1.0769230769230769
71,143,2,1.0149501661129567
80,57,1,1.0
117,43,4,2.125
67,10,1,1.0
85,44,1,1.0
12,17,4,1.151685393258427
59,95,1,1.0
44,60,1,1.0
87,25,4,1.0594713656387664
89,65,1,1.0
80,33,1,1.0
55,65,1,1.0
97,95,1,1.0
116,40,2,1.375
87,24,4,1.0594713656387664
64,10,5,1.0248618784530386
19,51,2,2.2857142857142856
59,103,5,2.125
80,91,6,3.5
59,124,3,1.5625
115,48,2,1.4500000000000002
79,76,2,1.8181818181818183
69,9,2,1.0076660988074957
85,65,7,1.1479452054794521
107,106,3,1.0769230769230769
71,22,1,1.0
55,44,1,1.0
103,142,1,1.0
54,42,1,1.0
97,57,1,1.0
74,72,4,1.0846394984326018
74,9,1,1.0
69,102,1,1.0
107,110,1,1.0
30,65,4,1.03862660944206
36,9,2,1.0957446808510638
72,7,1,1.0
32,115,5,1.0692307692307692
23,115,2,1.0088845014807502
44,93,4,1.0086510733739187
109,131,2,1.0454545454545454
86,138,1,1.0
11,83,1,1.0
45,10,3,1.010995723885156
38,107,1,1.0
16,134,2,1.2307692307692308
32,10,2,1.0173076923076922
67,47,1,1.0
115,70,2,1.4500000000000002
96,97,5,2.2413793103448274
109,25,3,1.0909090909090908
6,115,1,1.0
10,24,3,1.0501392757660168
23,41,2,1.0088845014807502
74,15,1,1.0
11,22,1,1.0
69,122,7,1.0459965928449746
110,8,1,1.0
35,76,5,1.2535211267605635
16,20,1,1.0
2,6,1,1.0
11,27,1,1.0
76,70,2,1.079646017699115
93,65,1,1.0
17,90,3,1.782608695652174
21,19,2,1.0153061224489797
91,90,3,1.1065088757396448
2,89,1,1.0
17,34,3,1.782608695652174
43,115,1,1.0
54,10,6,1.07223113964687
35,40,5,1.2535211267605635
118,33,1,1.0
112,33,3,1.2142857142857144
81,95,1,1.0
18,124,2,1.5294117647058822
50,102,3,1.0104956268221574
27,115,2,1.014218009478673
52,15,5,1.033457249070632
31,54,1,1.0
104,8,2,1.0625
25,68,3,1.0249307479224377
25,45,1,1.0
32,99,2,1.0173076923076922
42,24,2,1.005699810006333
53,45,1,1.0
42,65,2,1.005699810006333
83,146,1,1.0
39,14,4,4.0
79,103,2,1.8181818181818183
47,94,2,1.00571791613723
101,50,1,1.0
71,122,2,1.0149501661129567
16,90,1,1.0
77,82,4,1.509433962264151
28,39,3,1.021201413427562
90,135,2,1.017509727626459
16,55,2,1.2307692307692308
69,143,2,1.0076660988074957
94,102,1,1.0
97,30,2,1.6
32,44,2,1.0173076923076922
105,76,6,1.302013422818792
56,18,7,1.2
79,16,1,1.0
3,9,2,1.0289389067524115
60,86,2,1.6428571428571428
35,72,1,1.0
29,94,3,1.028985507246377
53,68,2,1.0143312101910829
47,145,3,1.01143583227446
64,22,1,1.0
71,47,2,1.0149501661129567
89,93,5,1.0823798627002288
49,23,1,1.0
9,19,3,1.0694980694980694
51,6,5,1.023121387283237
45,122,3,1.010995723885156
20,48,2,2.8
67,68,1,1.0
4,146,2,1.0180360721442885
35,127,1,1.0
28,93,1,1.0
65,146,3,1.0176643768400393
48,93,1,1.0
27,22,2,1.014218009478673
35,41,2,1.0633802816901408
94,27,1,1.0
92,10,1,1.0
75,25,1,1.0
38,83,1,1.0
69,72,4,1.0229982964224873
8,69,3,1.0436893203883495
12,7,1,1.0
103,26,3,1.2000000000000002
27,27,2,1.014218009478673
2,11,1,1.0
101,106,1,1.0
6,58,1,1.0
78,110,3,1.5454545454545454
4,37,2,1.0180360721442885
115,71,1,1.0
49,122,3,1.011873350923483
120,18,2,2.2857142857142856
14,24,1,1.0
97,26,2,1.6
117,107,1,1.0
7,22,1,1.0
56,24,1,1.0
112,29,2,1.1071428571428572
46,12,3,1.0077653149266608
26,58,1,1.0
70,7,5,1.029580936729663
69,23,2,1.0076660988074957
29,47,2,1.0144927536231885
31,102,2,1.0179282868525896
22,60,1,1.0
84,44,1,1.0
74,108,1,1.0
63,58,1,1.0
21,17,1,1.0
79,113,3,2.6363636363636362
63,52,1,1.0
2,143,3,1.0841121495327104
29,108,1,1.0
79,97,3,2.6363636363636362
23,15,3,1.0177690029615005
11,138,1,1.0
14,83,4,1.2347826086956522
106,65,1,1.0
110,10,1,1.0
103,110,1,1.0
51,67,1,1.0
48,115,6,1.0218978102189782
110,24,1,1.0
59,88,3,1.5625
56,65,1,1.0
51,22,1,1.0
106,30,3,1.1
57,22,2,1.1111111111111112
10,37,1,1.0
26,122,4,1.029284164859002
19,83,1,1.0
61,122,1,1.0
48,60,2,1.0043795620437956
91,24,1,1.0
115,31,1,1.0
91,10,1,1.0
75,53,2,1.0803571428571428
105,104,1,1.0
77,145,2,1.169811320754717
27,61,2,1.014218009478673
62,10,3,1.0308219178082192
55,115,2,1.0387931034482758
29,6,1,1.0
45,52,6,1.0274893097128894
90,131,1,1.0
4,61,1,1.0
91,79,2,1.0532544378698225
51,143,2,1.0057803468208093
17,20,3,1.782608695652174
57,143,1,1.0
33,9,1,1.0
46,66,1,1.0
65,143,1,1.0
32,148,1,1.0
27,117,1,1.0
11,64,1,1.0
38,106,1,1.0
29,63,3,1.028985507246377
47,4,1,1.0
7,37,1,1.0
7,96,1,1.0
60,33,1,1.0
65,108,4,1.0264965652600588
27,1,1,1.0
28,140,1,1.0
10,22,1,1.0
68,10,2,1.0063604240282686
58,130,1,1.0
77,10,1,1.0
13,59,1,1.0
46,94,2,1.0038826574633304
36,104,1,1.0
77,130,3,1.3396226415094339
104,6,1,1.0
16,83,1,1.0
43,38,1,1.0
56,104,1,1.0
35,75,2,1.0633802816901408
42,98,3,1.0113996200126663
83,37,1,1.0
25,62,1,1.0
30,62,3,1.0257510729613735
1,10,1,1.0
2,102,2,1.0420560747663552
103,70,1,1.0
106,140,1,1.0
105,140,1,1.0
105,9,2,1.0604026845637584
66,66,1,1.0
44,140,1,1.0
105,61,3,1.1208053691275168
99,55,1,1.0
115,37,1,1.0
19,30,3,3.571428571428572
107,39,2,1.0384615384615385
47,66,3,1.01143583227446
2,10,1,1.0
117,33,1,1.0
114,41,1,1.0
109,106,1,1.0
1,137,2,1.0471204188481675
46,140,2,1.0038826574633304
20,43,1,1.0
86,140,1,1.0
97,76,3,2.1999999999999997
32,39,2,1.0173076923076922
117,30,2,1.375
111,25,2,1.152542372881356
17,26,2,1.391304347826087
38,25,1,1.0
76,110,1,1.0
27,140,1,1.0
118,30,2,1.5625
17,33,1,1.0
54,122,2,1.014446227929374
25,122,1,1.0
4,122,2,1.0180360721442885
34,3,1,1.0
34,140,1,1.0
114,75,1,1.0
114,99,2,1.173076923076923
68,98,1,1.0
11,88,3,1.0803571428571428
54,68,1,1.0
98,75,1,1.0
36,132,1,1.0
87,52,6,1.0991189427312775
103,44,1,1.0
104,29,4,1.1875
100,33,1,1.0
9,146,1,1.0
68,140,1,1.0
93,50,1,1.0
54,52,6,1.07223113964687
58,31,4,1.4736842105263157
97,107,1,1.0
